lines,chars,tokens,comments,functions,max_nesting,comment_ratio,cwe,cve_id,instance_idx,code_type
111,2823,291,0,2,4,0.0,CWE-362,CVE-2022-23042,2,before_change
46,1062,118,6,2,2,0.13043478260869565,CWE-362,CVE-2015-1420,0,before_change
166,4142,507,17,2,3,0.10240963855421686,CWE-362,CVE-2015-7990,0,before_change
138,3795,417,22,0,3,0.15942028985507245,CWE-362,CVE-2015-7990,1,before_change
54,1011,114,1,2,3,0.018518518518518517,CWE-362,CVE-2023-31083,0,before_change
17,292,35,0,0,1,0.0,CWE-362,CVE-2017-15129,0,before_change
13,418,52,6,2,1,0.46153846153846156,CWE-362,CVE-2022-39188,0,before_change
2,95,10,0,2,1,0.0,CWE-362,CVE-2022-39188,1,before_change
44,1049,133,9,0,1,0.20454545454545456,CWE-362,CVE-2017-1000405,0,before_change
38,834,100,5,0,1,0.13157894736842105,CWE-362,CVE-2017-1000405,1,before_change
67,1964,238,22,0,2,0.3283582089552239,CWE-362,CVE-2017-1000405,2,before_change
40,972,97,0,2,2,0.0,CWE-362,CVE-2023-33951,0,before_change
46,1321,125,0,2,3,0.0,CWE-362,CVE-2023-33951,1,before_change
16,343,32,0,2,3,0.0,CWE-362,CVE-2023-33951,2,before_change
49,1297,131,0,2,3,0.0,CWE-362,CVE-2023-33951,3,before_change
34,964,97,1,2,2,0.029411764705882353,CWE-362,CVE-2023-33951,4,before_change
19,436,54,3,2,1,0.15789473684210525,CWE-362,CVE-2020-14416,0,before_change
6,125,14,0,2,1,0.0,CWE-362,CVE-2020-14416,1,before_change
22,500,65,4,0,2,0.18181818181818182,CWE-362,CVE-2021-4083,0,before_change
62,1555,213,8,2,2,0.12903225806451613,CWE-362,CVE-2013-3302,0,before_change
115,2984,419,28,2,5,0.24347826086956523,CWE-362,CVE-2013-3302,1,before_change
34,619,77,0,2,2,0.0,CWE-362,CVE-2016-6516,0,before_change
11,309,29,0,2,2,0.0,CWE-362,CVE-2022-23036,0,before_change
76,2240,201,0,2,3,0.0,CWE-362,CVE-2021-28964,0,before_change
42,1005,113,0,4,4,0.0,CWE-362,CVE-2022-20141,0,before_change
35,816,98,1,2,2,0.02857142857142857,CWE-362,CVE-2016-6156,0,before_change
84,1805,212,2,2,5,0.023809523809523808,CWE-362,CVE-2014-0196,0,before_change
25,419,56,0,2,1,0.0,CWE-362,CVE-2021-3640,0,before_change
21,566,75,0,2,3,0.0,CWE-362,CVE-2015-9016,0,before_change
22,553,72,0,2,3,0.0,CWE-362,CVE-2015-9016,1,before_change
50,1524,185,13,2,2,0.26,CWE-362,CVE-2015-9016,2,before_change
6,145,16,0,2,1,0.0,CWE-362,CVE-2018-20836,0,before_change
35,830,91,0,2,3,0.0,CWE-362,CVE-2022-3564,0,before_change
133,3314,318,8,4,5,0.06015037593984962,CWE-362,CVE-2022-3564,1,before_change
42,1122,120,2,0,1,0.047619047619047616,CWE-362,CVE-2022-2590,0,before_change
17,387,42,0,2,1,0.0,CWE-362,CVE-2023-2898,0,before_change
50,1073,145,9,2,3,0.18,CWE-362,CVE-2015-7550,0,before_change
107,2862,323,12,0,3,0.11214953271028037,CWE-362,CVE-2022-3623,0,before_change
126,3250,385,28,0,3,0.2222222222222222,CWE-362,CVE-2022-3623,1,before_change
45,987,105,3,2,4,0.06666666666666667,CWE-362,CVE-2021-3573,0,before_change
67,1562,220,18,2,2,0.26865671641791045,CWE-362,CVE-2022-3521,0,before_change
29,795,80,0,2,1,0.0,CWE-362,CVE-2023-35824,0,before_change
106,2480,307,3,2,3,0.02830188679245283,CWE-362,CVE-2021-0920,0,before_change
6,203,21,0,2,1,0.0,CWE-362,CVE-2021-39648,0,before_change
85,1869,222,6,2,2,0.07058823529411765,CWE-362,CVE-2020-0066,0,before_change
15,416,40,0,2,2,0.0,CWE-362,CVE-2015-8963,0,before_change
28,661,74,8,4,2,0.2857142857142857,CWE-362,CVE-2018-5344,0,before_change
37,815,90,1,2,3,0.02702702702702703,CWE-362,CVE-2021-40490,0,before_change
26,850,79,0,2,3,0.0,CWE-362,CVE-2019-11815,0,before_change
47,1129,168,16,2,2,0.3404255319148936,CWE-362,CVE-2019-13233,0,before_change
12,283,30,0,2,1,0.0,CWE-362,CVE-2014-3611,0,before_change
144,3538,366,17,2,3,0.11805555555555555,CWE-362,CVE-2013-1935,0,before_change
33,855,112,6,2,2,0.18181818181818182,CWE-362,CVE-2016-6136,0,before_change
44,1046,117,10,2,6,0.22727272727272727,CWE-362,CVE-2021-3609,0,before_change
91,2370,304,15,2,2,0.16483516483516483,CWE-362,CVE-2016-9806,0,before_change
102,2788,321,21,2,3,0.20588235294117646,CWE-362,CVE-2014-8086,0,before_change
32,668,70,0,2,2,0.0,CWE-362,CVE-2022-23039,0,before_change
62,1692,196,8,2,3,0.12903225806451613,CWE-362,CVE-2022-23039,1,before_change
22,565,49,0,2,1,0.0,CWE-362,CVE-2016-9794,0,before_change
32,1040,118,7,0,2,0.21875,CWE-362,CVE-2022-29582,0,before_change
57,1585,174,1,2,2,0.017543859649122806,CWE-362,CVE-2022-29582,1,before_change
23,660,73,0,2,1,0.0,CWE-362,CVE-2014-9914,0,before_change
188,4204,483,18,2,3,0.09574468085106383,CWE-362,CVE-2022-45888,0,before_change
45,1292,127,2,0,3,0.044444444444444446,CWE-362,CVE-2018-1000004,0,before_change
83,2042,212,9,2,4,0.10843373493975904,CWE-362,CVE-2013-1792,0,before_change
42,1160,135,9,2,3,0.21428571428571427,CWE-362,CVE-2015-3339,0,before_change
21,447,49,0,2,1,0.0,CWE-362,CVE-2023-33203,0,before_change
87,1710,187,0,4,3,0.0,CWE-362,CVE-2018-18559,0,before_change
16,410,38,0,2,2,0.0,CWE-362,CVE-2014-7842,0,before_change
12,267,24,0,2,2,0.0,CWE-362,CVE-2017-6874,0,before_change
101,2597,330,20,2,3,0.19801980198019803,CWE-362,CVE-2016-6480,0,before_change
12,370,41,0,2,1,0.0,CWE-362,CVE-2019-3016,0,before_change
21,416,44,0,2,2,0.0,CWE-362,CVE-2022-3635,0,before_change
84,2214,253,10,2,4,0.11904761904761904,CWE-362,CVE-2018-7566,0,before_change
397,9589,1071,114,0,3,0.2871536523929471,CWE-362,CVE-2017-6001,0,before_change
10,244,28,0,2,1,0.0,CWE-362,CVE-2022-40307,0,before_change
58,1504,206,11,2,3,0.1896551724137931,CWE-362,CVE-2022-2959,0,before_change
38,765,86,0,2,2,0.0,CWE-401,CVE-2019-19053,0,before_change
10,216,24,0,0,2,0.0,CWE-401,CVE-2023-32247,0,before_change
38,792,77,0,0,1,0.0,CWE-401,CVE-2023-32247,1,before_change
5,140,15,0,0,1,0.0,CWE-401,CVE-2023-32247,2,before_change
10,219,19,0,0,1,0.0,CWE-401,CVE-2023-32247,3,before_change
7,260,27,0,2,1,0.0,CWE-401,CVE-2023-32247,4,before_change
98,2872,301,12,2,2,0.12244897959183673,CWE-401,CVE-2022-4139,0,before_change
47,1701,194,5,2,2,0.10638297872340426,CWE-401,CVE-2022-0854,0,before_change
8,274,26,0,2,1,0.0,CWE-401,CVE-2022-0854,1,before_change
58,1333,134,1,2,3,0.017241379310344827,CWE-401,CVE-2019-19078,0,before_change
86,3055,309,4,2,4,0.046511627906976744,CWE-401,CVE-2023-0615,0,before_change
78,2095,217,4,2,3,0.05128205128205128,CWE-401,CVE-2022-3526,0,before_change
35,812,91,0,2,2,0.0,CWE-401,CVE-2019-19073,0,before_change
37,912,98,0,2,2,0.0,CWE-401,CVE-2019-19073,1,before_change
58,1800,173,2,2,2,0.034482758620689655,CWE-401,CVE-2019-19073,2,before_change
16,432,42,0,2,2,0.0,CWE-401,CVE-2022-1012,0,before_change
8,230,23,0,2,1,0.0,CWE-401,CVE-2022-1012,1,before_change
8,211,21,0,2,1,0.0,CWE-401,CVE-2022-1012,2,before_change
10,280,24,0,2,1,0.0,CWE-401,CVE-2022-1012,3,before_change
6,198,21,0,2,1,0.0,CWE-401,CVE-2022-1012,4,before_change
10,276,24,0,2,1,0.0,CWE-401,CVE-2022-1012,5,before_change
59,1384,166,0,2,2,0.0,CWE-401,CVE-2019-20810,0,before_change
76,2264,228,1,0,2,0.013157894736842105,CWE-401,CVE-2019-15807,0,before_change
22,468,47,0,2,2,0.0,CWE-401,CVE-2022-0742,0,before_change
22,474,47,0,2,2,0.0,CWE-401,CVE-2022-0742,1,before_change
28,625,89,0,2,2,0.0,CWE-401,CVE-2019-12379,0,before_change
170,4826,447,4,4,3,0.023529411764705882,CWE-401,CVE-2022-47941,0,before_change
100,2948,370,13,4,3,0.13,CWE-401,CVE-2019-18807,0,before_change
18,559,60,1,2,1,0.05555555555555555,CWE-401,CVE-2019-20096,0,before_change
117,2602,265,11,2,4,0.09401709401709402,CWE-401,CVE-2019-19052,0,before_change
16,329,31,0,0,1,0.0,CWE-401,CVE-2019-19082,0,before_change
16,349,34,0,0,1,0.0,CWE-401,CVE-2019-19082,1,before_change
16,328,31,0,0,1,0.0,CWE-401,CVE-2019-19082,2,before_change
22,497,49,0,0,2,0.0,CWE-401,CVE-2019-19083,0,before_change
22,498,49,0,0,2,0.0,CWE-401,CVE-2019-19083,1,before_change
22,498,49,0,0,2,0.0,CWE-401,CVE-2019-19083,2,before_change
22,498,49,0,0,2,0.0,CWE-401,CVE-2019-19083,3,before_change
22,498,49,0,0,2,0.0,CWE-401,CVE-2019-19083,4,before_change
21,550,56,1,2,2,0.047619047619047616,CWE-401,CVE-2019-19056,0,before_change
193,4028,477,20,2,4,0.10362694300518134,CWE-401,CVE-2021-20265,0,before_change
17,410,57,1,2,1,0.058823529411764705,CWE-401,CVE-2021-29649,0,before_change
12,300,34,1,2,2,0.08333333333333333,CWE-401,CVE-2021-29649,1,before_change
8,226,32,1,2,1,0.125,CWE-401,CVE-2021-29649,2,before_change
281,6897,870,21,2,5,0.07473309608540925,CWE-401,CVE-2021-3744,0,before_change
138,3388,409,25,4,3,0.18115942028985507,CWE-401,CVE-2022-3629,0,before_change
68,1644,178,4,2,2,0.058823529411764705,CWE-401,CVE-2019-18811,0,before_change
71,1754,185,12,2,1,0.16901408450704225,CWE-401,CVE-2019-16995,0,before_change
7,236,22,0,0,1,0.0,CWE-401,CVE-2023-0597,0,before_change
59,1639,194,19,4,2,0.3220338983050847,CWE-401,CVE-2023-0597,1,before_change
15,311,30,4,2,1,0.26666666666666666,CWE-401,CVE-2023-0597,2,before_change
18,567,51,2,2,1,0.1111111111111111,CWE-401,CVE-2023-0597,3,before_change
66,1581,151,9,2,2,0.13636363636363635,CWE-401,CVE-2019-19049,0,before_change
71,1604,200,0,2,2,0.0,CWE-401,CVE-2019-18813,0,before_change
101,2467,257,1,2,3,0.009900990099009901,CWE-401,CVE-2019-19081,0,before_change
51,1216,133,5,2,2,0.09803921568627451,CWE-401,CVE-2019-9857,0,before_change
113,2664,267,1,2,3,0.008849557522123894,CWE-401,CVE-2019-19075,0,before_change
68,1168,137,3,2,3,0.04411764705882353,CWE-401,CVE-2019-8980,0,before_change
24,638,70,0,2,2,0.0,CWE-401,CVE-2019-19071,0,before_change
183,5270,536,12,2,2,0.06557377049180328,CWE-401,CVE-2019-19065,0,before_change
36,856,103,0,2,2,0.0,CWE-401,CVE-2020-36312,0,before_change
155,3504,358,4,0,4,0.025806451612903226,CWE-401,CVE-2023-7192,0,before_change
76,1981,227,3,2,3,0.039473684210526314,CWE-401,CVE-2019-19077,0,before_change
36,969,121,1,2,1,0.027777777777777776,CWE-401,CVE-2019-19061,0,before_change
8,196,21,0,2,1,0.0,CWE-401,CVE-2020-15393,0,before_change
48,1172,109,0,2,2,0.0,CWE-401,CVE-2019-19047,0,before_change
22,532,57,0,2,2,0.0,CWE-401,CVE-2023-4569,0,before_change
69,1965,232,1,2,2,0.014492753623188406,CWE-401,CVE-2019-19051,0,before_change
57,1649,164,0,2,1,0.0,CWE-401,CVE-2021-3736,0,before_change
10,290,27,0,2,1,0.0,CWE-401,CVE-2021-3736,1,before_change
107,2547,320,14,2,4,0.1308411214953271,CWE-401,CVE-2022-3619,0,before_change
81,2338,293,2,2,2,0.024691358024691357,CWE-401,CVE-2019-19045,0,before_change
80,2336,232,11,2,2,0.1375,CWE-401,CVE-2019-19070,0,before_change
94,2697,321,8,2,3,0.0851063829787234,CWE-401,CVE-2019-19043,0,before_change
135,3469,452,1,2,3,0.007407407407407408,CWE-401,CVE-2022-24959,0,before_change
41,875,99,0,2,2,0.0,CWE-401,CVE-2022-27950,0,before_change
157,3343,354,22,2,5,0.14012738853503184,CWE-401,CVE-2020-25704,0,before_change
56,1444,145,5,2,4,0.08928571428571429,CWE-401,CVE-2019-18806,0,before_change
19,431,53,0,2,1,0.0,CWE-401,CVE-2019-19079,0,before_change
48,1008,120,1,2,3,0.020833333333333332,CWE-401,CVE-2021-4135,0,before_change
54,1379,174,2,2,2,0.037037037037037035,CWE-401,CVE-2019-19060,0,before_change
16,386,26,0,2,1,0.0,CWE-401,CVE-2020-12656,0,before_change
71,1721,200,9,2,3,0.1267605633802817,CWE-401,CVE-2019-15921,0,before_change
17,348,36,0,2,2,0.0,CWE-401,CVE-2022-26878,0,before_change
70,2154,195,0,2,2,0.0,CWE-401,CVE-2019-19055,0,before_change
122,3402,250,3,2,3,0.02459016393442623,CWE-401,CVE-2022-3630,0,before_change
37,809,93,0,2,1,0.0,CWE-401,CVE-2019-19062,0,before_change
47,1630,159,1,0,1,0.02127659574468085,CWE-401,CVE-2019-19066,0,before_change
28,623,65,0,2,2,0.0,CWE-401,CVE-2019-19068,0,before_change
41,1099,130,1,2,3,0.024390243902439025,CWE-401,CVE-2019-19057,0,before_change
37,814,92,0,2,1,0.0,CWE-401,CVE-2019-19050,0,before_change
32,519,62,0,2,2,0.0,CWE-401,CVE-2020-12768,0,before_change
106,2546,291,15,2,3,0.14150943396226415,CWE-401,CVE-2021-30002,0,before_change
31,787,88,1,0,4,0.03225806451612903,CWE-401,CVE-2019-19058,0,before_change
61,1347,160,2,2,2,0.03278688524590164,CWE-401,CVE-2019-19074,0,before_change
307,8488,898,0,2,3,0.0,CWE-401,CVE-2022-1651,0,before_change
57,1398,163,2,2,3,0.03508771929824561,CWE-401,CVE-2019-19076,0,before_change
45,1175,128,3,2,2,0.06666666666666667,CWE-401,CVE-2019-16994,0,before_change
132,4280,344,10,2,2,0.07575757575757576,CWE-401,CVE-2019-19059,0,before_change
185,5020,584,36,0,4,0.1945945945945946,CWE-401,CVE-2021-45480,0,before_change
102,2643,308,28,2,4,0.27450980392156865,CWE-401,CVE-2021-4002,0,before_change
45,1324,136,6,2,2,0.13333333333333333,CWE-401,CVE-2019-19054,0,before_change
20,404,52,1,2,2,0.05,CWE-416,CVE-2020-14381,0,before_change
31,850,106,10,2,2,0.3225806451612903,CWE-416,CVE-2020-14381,1,before_change
207,6306,886,91,2,3,0.4396135265700483,CWE-416,CVE-2020-14381,2,before_change
16,374,38,0,2,2,0.0,CWE-416,CVE-2018-10876,0,before_change
458,12393,1294,45,0,4,0.0982532751091703,CWE-416,CVE-2018-10876,1,before_change
80,2103,212,7,0,3,0.0875,CWE-416,CVE-2018-10876,2,before_change
112,3291,346,8,2,3,0.07142857142857142,CWE-416,CVE-2018-10876,3,before_change
88,2341,227,7,0,2,0.07954545454545454,CWE-416,CVE-2018-10876,4,before_change
35,813,95,0,2,2,0.0,CWE-416,CVE-2016-9576,0,before_change
17,405,46,0,2,1,0.0,CWE-416,CVE-2018-9465,0,before_change
17,431,47,1,2,1,0.058823529411764705,CWE-416,CVE-2018-9465,1,before_change
38,852,74,0,2,3,0.0,CWE-416,CVE-2018-9465,2,before_change
18,473,55,4,0,2,0.2222222222222222,CWE-416,CVE-2022-42703,0,before_change
47,1039,100,2,2,2,0.0425531914893617,CWE-416,CVE-2022-42703,1,before_change
60,1599,208,18,2,1,0.3,CWE-416,CVE-2022-42703,2,before_change
48,1430,164,14,2,3,0.2916666666666667,CWE-416,CVE-2022-42703,3,before_change
53,1409,160,17,2,3,0.32075471698113206,CWE-416,CVE-2022-42703,4,before_change
14,277,31,0,2,2,0.0,CWE-416,CVE-2022-1786,0,before_change
25,579,71,1,2,2,0.04,CWE-416,CVE-2022-1786,1,before_change
12,337,36,0,2,1,0.0,CWE-416,CVE-2022-1786,2,before_change
77,1933,230,7,2,2,0.09090909090909091,CWE-416,CVE-2022-1786,3,before_change
19,381,44,0,2,2,0.0,CWE-416,CVE-2022-1786,4,before_change
38,901,97,0,2,2,0.0,CWE-416,CVE-2022-1786,5,before_change
33,916,97,4,2,1,0.12121212121212122,CWE-416,CVE-2022-1786,6,before_change
14,369,44,1,2,1,0.07142857142857142,CWE-416,CVE-2022-1786,7,before_change
8,252,24,0,0,2,0.0,CWE-416,CVE-2022-1786,8,before_change
21,579,58,0,2,2,0.0,CWE-416,CVE-2022-1786,9,before_change
60,1574,184,9,0,4,0.15,CWE-416,CVE-2022-1786,10,before_change
47,1320,143,9,2,3,0.19148936170212766,CWE-416,CVE-2022-1786,11,before_change
33,1211,153,0,2,2,0.0,CWE-416,CVE-2022-1786,12,before_change
31,874,100,0,0,2,0.0,CWE-416,CVE-2016-3841,0,before_change
118,3354,383,7,0,2,0.059322033898305086,CWE-416,CVE-2016-3841,1,before_change
157,3810,397,11,2,3,0.07006369426751592,CWE-416,CVE-2016-3841,2,before_change
37,895,104,0,2,3,0.0,CWE-416,CVE-2016-3841,3,before_change
27,783,89,0,0,1,0.0,CWE-416,CVE-2016-3841,4,before_change
161,3965,436,10,2,4,0.062111801242236024,CWE-416,CVE-2016-3841,5,before_change
25,438,56,3,2,1,0.12,CWE-416,CVE-2016-3841,6,before_change
339,6886,752,2,2,5,0.0058997050147492625,CWE-416,CVE-2016-3841,7,before_change
149,3979,446,26,0,2,0.174496644295302,CWE-416,CVE-2016-3841,8,before_change
201,5295,597,28,0,3,0.13930348258706468,CWE-416,CVE-2016-3841,9,before_change
25,568,70,1,2,2,0.04,CWE-416,CVE-2016-3841,10,before_change
183,4467,506,11,2,4,0.060109289617486336,CWE-416,CVE-2016-3841,11,before_change
164,3906,403,9,2,4,0.054878048780487805,CWE-416,CVE-2016-3841,12,before_change
71,1874,212,0,0,2,0.0,CWE-416,CVE-2016-3841,13,before_change
294,7272,829,21,4,4,0.07142857142857142,CWE-416,CVE-2016-3841,14,before_change
734,15410,1679,24,6,5,0.0326975476839237,CWE-416,CVE-2016-3841,15,before_change
187,4459,462,11,2,3,0.058823529411764705,CWE-416,CVE-2016-3841,16,before_change
17,496,50,0,0,3,0.0,CWE-416,CVE-2016-3841,17,before_change
20,508,61,4,0,2,0.2,CWE-416,CVE-2016-3841,18,before_change
46,1152,135,0,2,2,0.0,CWE-416,CVE-2016-3841,19,before_change
7,144,16,0,2,2,0.0,CWE-416,CVE-2023-3439,0,before_change
22,485,56,1,2,2,0.045454545454545456,CWE-416,CVE-2023-3439,1,before_change
23,497,60,0,2,2,0.0,CWE-416,CVE-2023-3389,0,before_change
46,1274,136,6,4,4,0.13043478260869565,CWE-416,CVE-2023-3389,1,before_change
30,962,118,8,2,2,0.26666666666666666,CWE-416,CVE-2023-3389,2,before_change
8,174,18,0,2,1,0.0,CWE-416,CVE-2023-3389,3,before_change
5,156,16,0,2,1,0.0,CWE-416,CVE-2023-3389,4,before_change
67,2111,219,6,0,1,0.08955223880597014,CWE-416,CVE-2023-3389,5,before_change
56,1445,157,3,2,3,0.05357142857142857,CWE-416,CVE-2023-3389,6,before_change
16,303,33,0,2,1,0.0,CWE-416,CVE-2023-3389,7,before_change
57,1670,175,1,2,2,0.017543859649122806,CWE-416,CVE-2023-3389,8,before_change
48,1014,110,0,2,2,0.0,CWE-416,CVE-2022-1679,0,before_change
110,2370,261,4,2,3,0.03636363636363636,CWE-416,CVE-2023-4611,0,before_change
10,232,25,0,2,1,0.0,CWE-416,CVE-2023-4611,1,before_change
87,1656,170,0,2,3,0.0,CWE-416,CVE-2023-3863,0,before_change
12,238,26,0,0,1,0.0,CWE-416,CVE-2023-3863,1,before_change
28,628,64,0,2,1,0.0,CWE-416,CVE-2023-3863,2,before_change
54,1149,131,0,2,2,0.0,CWE-416,CVE-2023-3863,3,before_change
6,115,11,0,0,1,0.0,CWE-416,CVE-2023-3863,4,before_change
48,844,94,0,2,2,0.0,CWE-416,CVE-2023-3863,5,before_change
24,523,55,0,2,2,0.0,CWE-416,CVE-2023-3863,6,before_change
121,2733,280,0,2,2,0.0,CWE-416,CVE-2023-3863,7,before_change
14,313,31,1,2,1,0.07142857142857142,CWE-416,CVE-2023-3863,8,before_change
10,199,22,0,2,1,0.0,CWE-416,CVE-2023-3863,9,before_change
65,1301,133,0,2,3,0.0,CWE-416,CVE-2023-3863,10,before_change
4,106,11,0,2,1,0.0,CWE-416,CVE-2019-11487,0,before_change
111,2384,297,31,2,4,0.27927927927927926,CWE-416,CVE-2019-11487,1,before_change
5,121,15,0,2,1,0.0,CWE-416,CVE-2019-11487,2,before_change
74,1654,218,25,2,3,0.33783783783783783,CWE-416,CVE-2019-11487,3,before_change
7,169,18,0,2,1,0.0,CWE-416,CVE-2019-11487,4,before_change
83,1627,201,2,2,3,0.024096385542168676,CWE-416,CVE-2019-11487,5,before_change
20,416,48,1,2,1,0.05,CWE-416,CVE-2022-45919,0,before_change
80,1829,211,4,2,2,0.05,CWE-416,CVE-2022-45919,1,before_change
17,375,44,1,2,1,0.058823529411764705,CWE-416,CVE-2022-45919,2,before_change
41,858,102,5,2,4,0.12195121951219512,CWE-416,CVE-2022-45919,3,before_change
7,175,19,0,2,1,0.0,CWE-416,CVE-2023-32233,0,before_change
17,396,36,0,2,2,0.0,CWE-416,CVE-2023-32233,1,before_change
60,1395,160,2,2,4,0.03333333333333333,CWE-416,CVE-2020-36694,0,before_change
27,636,70,0,2,2,0.0,CWE-416,CVE-2020-36694,1,before_change
55,1311,146,0,2,3,0.0,CWE-416,CVE-2020-36694,2,before_change
140,3886,461,20,2,5,0.14285714285714285,CWE-416,CVE-2020-36694,3,before_change
32,729,93,0,2,2,0.0,CWE-416,CVE-2020-36694,4,before_change
133,3730,441,19,2,5,0.14285714285714285,CWE-416,CVE-2020-36694,5,before_change
54,1322,146,0,2,3,0.0,CWE-416,CVE-2020-36694,6,before_change
55,1305,146,0,2,3,0.0,CWE-416,CVE-2020-36694,7,before_change
28,621,70,0,2,2,0.0,CWE-416,CVE-2020-36694,8,before_change
14,341,37,0,0,1,0.0,CWE-416,CVE-2020-36694,9,before_change
46,1106,125,2,2,3,0.043478260869565216,CWE-416,CVE-2020-36694,10,before_change
28,622,70,0,2,2,0.0,CWE-416,CVE-2020-36694,11,before_change
60,1399,160,2,2,4,0.03333333333333333,CWE-416,CVE-2020-36694,12,before_change
33,728,92,0,2,2,0.0,CWE-416,CVE-2020-36694,13,before_change
106,2621,290,7,2,5,0.0660377358490566,CWE-416,CVE-2020-36694,14,before_change
47,1134,139,4,0,3,0.0851063829787234,CWE-416,CVE-2020-36694,15,before_change
48,986,114,0,2,2,0.0,CWE-416,CVE-2020-36694,16,before_change
48,993,114,0,2,2,0.0,CWE-416,CVE-2020-36694,17,before_change
47,987,114,0,2,2,0.0,CWE-416,CVE-2020-36694,18,before_change
31,862,97,6,2,2,0.1935483870967742,CWE-416,CVE-2020-27835,0,before_change
20,537,58,0,2,2,0.0,CWE-416,CVE-2020-27835,1,before_change
26,688,75,0,2,2,0.0,CWE-416,CVE-2020-27835,2,before_change
87,2219,228,21,2,2,0.2413793103448276,CWE-416,CVE-2020-27835,3,before_change
14,468,52,1,2,1,0.07142857142857142,CWE-416,CVE-2020-27835,4,before_change
29,801,81,1,2,3,0.034482758620689655,CWE-416,CVE-2020-27835,5,before_change
70,2044,243,8,2,2,0.11428571428571428,CWE-416,CVE-2020-27835,6,before_change
40,1034,120,0,2,2,0.0,CWE-416,CVE-2020-27835,7,before_change
115,3297,450,41,2,3,0.3565217391304348,CWE-416,CVE-2018-9422,0,before_change
35,790,91,0,2,4,0.0,CWE-416,CVE-2023-25012,0,before_change
33,866,86,0,2,2,0.0,CWE-416,CVE-2023-25012,1,before_change
70,2031,219,2,2,2,0.02857142857142857,CWE-416,CVE-2023-25012,2,before_change
32,879,90,1,2,2,0.03125,CWE-416,CVE-2022-38457,0,before_change
63,1559,152,2,2,3,0.031746031746031744,CWE-416,CVE-2022-38457,1,before_change
46,1335,132,0,2,3,0.0,CWE-416,CVE-2022-38457,2,before_change
72,1948,197,5,2,3,0.06944444444444445,CWE-416,CVE-2022-38457,3,before_change
55,1543,142,2,2,3,0.03636363636363636,CWE-416,CVE-2022-38457,4,before_change
44,1137,109,0,2,2,0.0,CWE-416,CVE-2022-38457,5,before_change
40,1051,101,0,2,2,0.0,CWE-416,CVE-2022-38457,6,before_change
33,858,89,1,2,2,0.030303030303030304,CWE-416,CVE-2022-38457,7,before_change
19,444,43,0,0,2,0.0,CWE-416,CVE-2022-38457,8,before_change
74,2124,234,7,4,3,0.0945945945945946,CWE-416,CVE-2019-15920,0,before_change
36,890,105,5,0,3,0.1388888888888889,CWE-416,CVE-2020-10720,0,before_change
9,193,21,0,2,1,0.0,CWE-416,CVE-2022-2318,0,before_change
4,72,8,0,2,1,0.0,CWE-416,CVE-2022-2318,1,before_change
23,510,52,0,2,2,0.0,CWE-416,CVE-2022-2318,2,before_change
4,82,9,0,2,1,0.0,CWE-416,CVE-2022-2318,3,before_change
4,74,9,0,2,1,0.0,CWE-416,CVE-2022-2318,4,before_change
11,225,26,0,2,1,0.0,CWE-416,CVE-2022-2318,5,before_change
28,654,65,0,2,3,0.0,CWE-416,CVE-2022-2318,6,before_change
37,975,106,4,2,3,0.10810810810810811,CWE-416,CVE-2022-2318,7,before_change
32,752,95,0,2,1,0.0,CWE-416,CVE-2019-10125,0,before_change
41,1076,131,5,2,3,0.12195121951219512,CWE-416,CVE-2019-10125,1,before_change
20,479,58,0,2,2,0.0,CWE-416,CVE-2019-10125,2,before_change
7,174,22,0,2,1,0.0,CWE-416,CVE-2019-10125,3,before_change
22,569,61,4,2,2,0.18181818181818182,CWE-416,CVE-2019-10125,4,before_change
8,229,22,0,2,2,0.0,CWE-416,CVE-2019-10125,5,before_change
45,1261,155,7,2,3,0.15555555555555556,CWE-416,CVE-2019-10125,6,before_change
71,1949,252,8,4,2,0.11267605633802817,CWE-416,CVE-2019-10125,7,before_change
30,1052,92,2,2,3,0.06666666666666667,CWE-416,CVE-2019-19767,0,before_change
35,943,87,6,2,2,0.17142857142857143,CWE-416,CVE-2019-19767,1,before_change
7,131,17,0,2,1,0.0,CWE-416,CVE-2020-7053,0,before_change
33,705,84,1,2,2,0.030303030303030304,CWE-416,CVE-2020-7053,1,before_change
9,286,23,0,2,1,0.0,CWE-416,CVE-2020-7053,2,before_change
54,1122,120,0,2,2,0.0,CWE-416,CVE-2020-7053,3,before_change
31,684,68,0,2,1,0.0,CWE-416,CVE-2020-7053,4,before_change
35,729,71,0,2,2,0.0,CWE-416,CVE-2020-7053,5,before_change
17,419,47,4,2,2,0.23529411764705882,CWE-416,CVE-2023-3610,0,before_change
24,473,51,0,2,3,0.0,CWE-416,CVE-2023-3610,1,before_change
50,1086,122,0,2,4,0.0,CWE-416,CVE-2023-3610,2,before_change
5,174,16,0,2,1,0.0,CWE-416,CVE-2023-3610,3,before_change
14,335,36,0,2,2,0.0,CWE-416,CVE-2023-3610,4,before_change
11,317,31,0,2,1,0.0,CWE-416,CVE-2023-3610,5,before_change
20,499,50,0,0,3,0.0,CWE-416,CVE-2023-3610,6,before_change
22,396,44,0,2,2,0.0,CWE-416,CVE-2023-3610,7,before_change
13,283,32,0,2,2,0.0,CWE-416,CVE-2023-3610,8,before_change
13,280,31,0,2,1,0.0,CWE-416,CVE-2023-3610,9,before_change
